radio_id,brand,model,fcc_id,brand_grantee,inferred_grantee,expected_brand,reason
5562,Motorola,AZ489FT4742,AZ489FT4742,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5563,Motorola,AZ489FT4767,AZ489FT4767,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5564,Motorola,AZ489FT4768,AZ489FT4768,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5565,Motorola,AZ489FT4774,AZ489FT4774,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5566,Motorola,AZ489FT4775,AZ489FT4775,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5567,Motorola,AZ489FT4780,AZ489FT4780,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5568,Motorola,AZ489FT4781,AZ489FT4781,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5569,Motorola,AZ489FT4782,AZ489FT4782,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5570,Motorola,AZ489FT4783,AZ489FT4783,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5571,Motorola,AZ489FT4791,AZ489FT4791,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5572,Motorola,AZ489FT4792,AZ489FT4792,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5573,Motorola,AZ489FT4793,AZ489FT4793,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5574,Motorola,AZ489FT4794,AZ489FT4794,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5575,Motorola,AZ489FT4795,AZ489FT4795,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5576,Motorola,AZ489FT4799,AZ489FT4799,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5577,Motorola,AZ489FT4800,AZ489FT4800,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5578,Motorola,AZ489FT4802,AZ489FT4802,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5579,Motorola,AZ489FT4804,AZ489FT4804,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5580,Motorola,AZ489FT4805,AZ489FT4805,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5581,Motorola,AZ489FT4806,AZ489FT4806,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5582,Motorola,AZ489FT4807,AZ489FT4807,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5583,Motorola,AZ489FT4810,AZ489FT4810,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5584,Motorola,AZ489FT4811,AZ489FT4811,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5585,Motorola,AZ489FT4816,AZ489FT4816,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5586,Motorola,AZ489FT4817,AZ489FT4817,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5587,Motorola,AZ489FT4818,AZ489FT4818,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5588,Motorola,AZ489FT4821,AZ489FT4821,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5589,Motorola,AZ489FT4822,AZ489FT4822,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5590,Motorola,AZ489FT4824,AZ489FT4824,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5591,Motorola,AZ489FT4826,AZ489FT4826,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5592,Motorola,AZ489FT4827,AZ489FT4827,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5593,Motorola,AZ489FT4828,AZ489FT4828,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5594,Motorola,AZ489FT4831,AZ489FT4831,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5595,Motorola,AZ489FT4832,AZ489FT4832,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5596,Motorola,AZ489FT4833,AZ489FT4833,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5597,Motorola,AZ489FT4834,AZ489FT4834,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5598,Motorola,AZ489FT4837,AZ489FT4837,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5599,Motorola,AZ489FT4838,AZ489FT4838,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5600,Motorola,AZ489FT4839,AZ489FT4839,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5601,Motorola,AZ489FT4840,AZ489FT4840,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5602,Motorola,AZ489FT4841,AZ489FT4841,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5603,Motorola,AZ489FT4844,AZ489FT4844,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5604,Motorola,AZ489FT4845,AZ489FT4845,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5605,Motorola,AZ489FT4850,AZ489FT4850,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5606,Motorola,AZ489FT4851,AZ489FT4851,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5607,Motorola,AZ489FT4852,AZ489FT4852,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5608,Motorola,AZ489FT4853,AZ489FT4853,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5609,Motorola,AZ489FT4855,AZ489FT4855,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5610,Motorola,AZ489FT4857,AZ489FT4857,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5611,Motorola,AZ489FT4858,AZ489FT4858,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5612,Motorola,AZ489FT4860,AZ489FT4860,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5613,Motorola,AZ489FT4861,AZ489FT4861,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5614,Motorola,AZ489FT4863,AZ489FT4863,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5615,Motorola,AZ489FT4864,AZ489FT4864,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5616,Motorola,AZ489FT4865,AZ489FT4865,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5617,Motorola,AZ489FT4866,AZ489FT4866,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5618,Motorola,AZ489FT4868,AZ489FT4868,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5619,Motorola,AZ489FT4869,AZ489FT4869,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5620,Motorola,AZ489FT4871,AZ489FT4871,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5621,Motorola,AZ489FT4872,AZ489FT4872,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5622,Motorola,AZ489FT4873,AZ489FT4873,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5623,Motorola,AZ489FT4874,AZ489FT4874,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5624,Motorola,AZ489FT4876,AZ489FT4876,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5625,Motorola,AZ489FT4878,AZ489FT4878,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5626,Motorola,AZ489FT4879,AZ489FT4879,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5627,Motorola,AZ489FT4880,AZ489FT4880,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5628,Motorola,AZ489FT4881,AZ489FT4881,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5629,Motorola,AZ489FT4882,AZ489FT4882,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5630,Motorola,AZ489FT4883,AZ489FT4883,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5631,Motorola,AZ489FT4884,AZ489FT4884,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5632,Motorola,AZ489FT4885,AZ489FT4885,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5633,Motorola,AZ489FT4886,AZ489FT4886,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5634,Motorola,AZ489FT4888,AZ489FT4888,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5635,Motorola,AZ489FT4891,AZ489FT4891,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5636,Motorola,AZ489FT4892,AZ489FT4892,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5637,Motorola,AZ489FT4893,AZ489FT4893,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5638,Motorola,AZ489FT4899,AZ489FT4899,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5639,Motorola,AZ489FT4900,AZ489FT4900,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5640,Motorola,AZ489FT4902,AZ489FT4902,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5641,Motorola,AZ489FT4903,AZ489FT4903,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5642,Motorola,AZ489FT4905,AZ489FT4905,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5643,Motorola,AZ489FT4906,AZ489FT4906,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5644,Motorola,AZ489FT4907,AZ489FT4907,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5645,Motorola,AZ489FT4908,AZ489FT4908,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5646,Motorola,AZ489FT4909,AZ489FT4909,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5647,Motorola,AZ489FT4910,AZ489FT4910,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5648,Motorola,AZ489FT4911,AZ489FT4911,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5649,Motorola,AZ489FT4912,AZ489FT4912,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5650,Motorola,AZ489FT4913,AZ489FT4913,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5651,Motorola,AZ489FT4914,AZ489FT4914,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5652,Motorola,AZ489FT4917,AZ489FT4917,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5653,Motorola,AZ489FT4918,AZ489FT4918,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5654,Motorola,AZ489FT4920,AZ489FT4920,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5655,Motorola,AZ489FT4922,AZ489FT4922,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5656,Motorola,AZ489FT4923,AZ489FT4923,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5657,Motorola,AZ489FT4924,AZ489FT4924,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5658,Motorola,AZ489FT4925,AZ489FT4925,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5659,Motorola,AZ489FT4926,AZ489FT4926,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5660,Motorola,AZ489FT4927,AZ489FT4927,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5661,Motorola,AZ489FT4928,AZ489FT4928,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5662,Motorola,AZ489FT4929,AZ489FT4929,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5663,Motorola,AZ489FT4930,AZ489FT4930,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5664,Motorola,AZ489FT4931,AZ489FT4931,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5665,Motorola,AZ489FT4932,AZ489FT4932,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5666,Motorola,AZ489FT4945,AZ489FT4945,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5667,Motorola,AZ489FT4947,AZ489FT4947,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5668,Motorola,AZ489FT4948,AZ489FT4948,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5669,Motorola,AZ489FT4949,AZ489FT4949,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5670,Motorola,AZ489FT4950,AZ489FT4950,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5671,Motorola,AZ489FT4952,AZ489FT4952,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5672,Motorola,AZ489FT4953,AZ489FT4953,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5673,Motorola,AZ489FT4955,AZ489FT4955,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5674,Motorola,AZ489FT4956,AZ489FT4956,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5675,Motorola,AZ489FT4957,AZ489FT4957,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5676,Motorola,AZ489FT4958,AZ489FT4958,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5677,Motorola,AZ489FT4959,AZ489FT4959,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5678,Motorola,AZ489FT4960,AZ489FT4960,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5679,Motorola,AZ489FT4961,AZ489FT4961,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5680,Motorola,AZ489FT4962,AZ489FT4962,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5681,Motorola,AZ489FT4963,AZ489FT4963,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5682,Motorola,AZ489FT4964,AZ489FT4964,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5683,Motorola,AZ489FT4965,AZ489FT4965,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5684,Motorola,AZ489FT4966,AZ489FT4966,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5685,Motorola,AZ489FT4968,AZ489FT4968,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5686,Motorola,AZ489FT4969,AZ489FT4969,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5687,Motorola,AZ489FT4970,AZ489FT4970,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5688,Motorola,AZ489FT4971,AZ489FT4971,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5689,Motorola,AZ489FT4972,AZ489FT4972,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5690,Motorola,AZ489FT4973,AZ489FT4973,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5691,Motorola,AZ489FT4977,AZ489FT4977,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5692,Motorola,AZ489FT4978,AZ489FT4978,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5693,Motorola,AZ489FT4979,AZ489FT4979,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5694,Motorola,AZ489FT5629,AZ489FT5629,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5695,Motorola,AZ489FT5636,AZ489FT5636,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5696,Motorola,AZ489FT5637,AZ489FT5637,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5697,Motorola,AZ489FT5638,AZ489FT5638,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5698,Motorola,AZ489FT5644,AZ489FT5644,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5699,Motorola,AZ489FT5645,AZ489FT5645,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5700,Motorola,AZ489FT5667,AZ489FT5667,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5701,Motorola,AZ489FT5674,AZ489FT5674,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5702,Motorola,AZ489FT5675,AZ489FT5675,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5703,Motorola,AZ489FT5678,AZ489FT5678,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5704,Motorola,AZ489FT5679,AZ489FT5679,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5705,Motorola,AZ489FT5680,AZ489FT5680,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5706,Motorola,AZ489FT5681,AZ489FT5681,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5707,Motorola,AZ489FT5701,AZ489FT5701,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5708,Motorola,AZ489FT5724,AZ489FT5724,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
